api_path,predicted_labels,is_flagged,p_file_access,p_network_access,p_process_mgmt,p_pure_calculation,p_code_execution,text
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      self.u = variables.Variable(self.u_init, name=""u"")
      self.u_line_number = line_number_above()

      self.v_init = constant_op.constant(
          np.array([[2.0], [-1.0]]), shape=[2, 1], name=""v_init"")
      self.v_init_line_number = line_number_above()

      self.v = variables.Variable(self.v_init, name=""v"")"
tensorflow.python.ops.math_ops.add,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"        grad_debugger.gradient_tensor(""u:0"")))

  def testWatchGradientsWorksOnMultipleTensors(self):
    y = math_ops.add(self.w, -1.0, name=""y"")

    grad_debugger = debug_gradients.GradientsDebugger()
    with grad_debugger.watch_gradients_by_tensor_names(self.sess.graph,"
tensorflow.python.ops.math_ops.add,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"        grad_debugger.gradient_tensor(""u:0"")))

  def testWatchGradientsByXTensorsWorks(self):
    y = math_ops.add(self.w, -1.0, name=""foo/y"")
    z = math_ops.square(y, name=""foo/z"")

    # The constructrion of the forward graph has completed."
tensorflow.python.debug.lib.grpc_debug_test_server.start_server_on_separate_thread,"network_access, process_mgmt",True,0.0002,0.9998,1.0,0.0006,0.0002,"    test_util.TensorFlowTestCase.setUpClass()
    (cls._server_port, cls._debug_server_url, cls._server_dump_dir,
     cls._server_thread,
     cls._server) = grpc_debug_test_server.start_server_on_separate_thread(
         poll_server=True)
    cls._server_address = ""localhost:%d"" % cls._server_port
    (cls._server_port_2, cls._debug_server_url_2, cls._server_dump_dir_2,
     cls._server_thread_2,"
tensorflow.python.debug.lib.grpc_debug_test_server.start_server_on_separate_thread,"network_access, process_mgmt",True,0.0,0.9998,1.0,0.0002,0.0002,"    with test.mock.patch.object(
        grpc, ""server"", wraps=grpc.server) as mock_grpc_server:
      (_, _, _, server_thread,
       server) = grpc_debug_test_server.start_server_on_separate_thread(
           poll_server=True)
      mock_grpc_server.assert_called_with(
          test.mock.ANY,
          options=[(""grpc.max_receive_message_length"", -1),"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"    """"""Test running multiple steps of eager execution without Inf/NaN.""""""
    check_numerics_callback.enable_check_numerics()
    x = constant_op.constant([2.0, 3.0])
    y = constant_op.constant([1.0, 0.0])
    self.assertAllClose((x + y) * (x - y), [3.0, 9.0])

  @test_util.run_in_graph_and_eager_modes"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    """"""Test catching Infinity in eager op execution: float32.""""""
    check_numerics_callback.enable_check_numerics()

    x = constant_op.constant([2.0, 3.0])
    y = constant_op.constant([1.0, 0.0])
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: x / y)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    check_numerics_callback.enable_check_numerics()

    x = constant_op.constant([2.0, 3.0])
    y = constant_op.constant([1.0, 0.0])
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: x / y)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    check_numerics_callback.enable_check_numerics()
    check_numerics_callback.enable_check_numerics()

    x = constant_op.constant([2.0, 3.0])
    y = constant_op.constant([1.0, 0.0])
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: x / y)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      w2 = x - y
      u = w1 / w2
      return u * 2.0
    x = constant_op.constant(2.0, dtype=dtypes.float64)
    y = constant_op.constant(2.0, dtype=dtypes.float64)
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: self.evaluate(divide_sum_with_diff(x, y)))"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      u = w1 / w2
      return u * 2.0
    x = constant_op.constant(2.0, dtype=dtypes.float64)
    y = constant_op.constant(2.0, dtype=dtypes.float64)
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: self.evaluate(divide_sum_with_diff(x, y)))
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      else:
        return math_ops.log(-x)

    x = constant_op.constant([1.0, 2.0, 3.0], dtype=dtypes.bfloat16)
    message = self._assertRaisesInvalidArgumentErrorAndGetMessage(
        lambda: self.evaluate(my_conditional(x)))
    # Check the content of the error message."
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    v = variables.Variable(3.0, dtype=dtypes.float32)
    @def_function.function
    def add_a_bad_constant(x):
      c = constant_op.constant(np.nan)
      return x + c
    if not context.executing_eagerly():
      self.evaluate(v.initializer)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"        return math_ops.log(-dy)
      return output, grad

    x = constant_op.constant(-2.0, dtype=dtypes.float16)
    def f(x):
      return func_with_bad_grad(x)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    with test.mock.patch.object(check_numerics_callback,
                                ""get_check_numerics_error_message"",
                                fake_get_check_numerics_error_message):
      x = constant_op.constant(2.0)
      y = constant_op.constant(0.0)
      self._assertRaisesInvalidArgumentErrorAndGetMessage(
          lambda: x / y)  # Expected to generate an inf."
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    check_numerics_callback.enable_check_numerics()

    # Empty input tensor
    x = constant_op.constant(1, dtype=dtypes.float32, shape=[0, 1, 1, 1])
    scale = constant_op.constant([1], dtype=dtypes.float32)
    offset = constant_op.constant([1], dtype=dtypes.float32)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    # Empty input tensor
    x = constant_op.constant(1, dtype=dtypes.float32, shape=[0, 1, 1, 1])
    scale = constant_op.constant([1], dtype=dtypes.float32)
    offset = constant_op.constant([1], dtype=dtypes.float32)

    # Calling fused_batch_norm with an empty input should output a NaN in the"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    # Empty input tensor
    x = constant_op.constant(1, dtype=dtypes.float32, shape=[0, 1, 1, 1])
    scale = constant_op.constant([1], dtype=dtypes.float32)
    offset = constant_op.constant([1], dtype=dtypes.float32)

    # Calling fused_batch_norm with an empty input should output a NaN in the
    # latter four outputs without triggering the check_numerics callback"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  def testPureEagerOpExecution(self, tensor_debug_mode):
    """"""Test dumping data from eager op execution: float32.""""""

    x = constant_op.constant(10.0)
    zero = constant_op.constant(0.0)
    one = constant_op.constant(1.0)
    two = constant_op.constant(2.0)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    """"""Test dumping data from eager op execution: float32.""""""

    x = constant_op.constant(10.0)
    zero = constant_op.constant(0.0)
    one = constant_op.constant(1.0)
    two = constant_op.constant(2.0)
    three = constant_op.constant(3.0)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    x = constant_op.constant(10.0)
    zero = constant_op.constant(0.0)
    one = constant_op.constant(1.0)
    two = constant_op.constant(2.0)
    three = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info("
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    x = constant_op.constant(10.0)
    zero = constant_op.constant(0.0)
    one = constant_op.constant(1.0)
    two = constant_op.constant(2.0)
    three = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  )
  @test_util.run_in_graph_and_eager_modes
  def testNestedFunctionExecutionWithoutControlFlow(self, tensor_debug_mode):
    x = constant_op.constant(2.0)
    y = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_in_graph_and_eager_modes
  def testNestedFunctionExecutionWithoutControlFlow(self, tensor_debug_mode):
    x = constant_op.constant(2.0)
    y = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  )
  @test_util.run_in_graph_and_eager_modes
  def testGraphOpConsumingRelationIsCaptured(self, tensor_debug_mode):
    x = constant_op.constant([2.0, 2.0])
    y = constant_op.constant([3.0, 3.0])
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_in_graph_and_eager_modes
  def testGraphOpConsumingRelationIsCaptured(self, tensor_debug_mode):
    x = constant_op.constant([2.0, 2.0])
    y = constant_op.constant([3.0, 3.0])
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  def testCapturingExecutedGraphIdsOfTwoCompilationsOfSameFunction(self):
    """"""Test correct executed IDs of two FuncGraphs from the same Py function.""""""
    x_float32 = constant_op.constant(np.array(3.5, dtype=np.float32))
    x_float64 = constant_op.constant(np.array(4.5, dtype=np.float64))
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""NO_TENSOR"")"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  def testCapturingExecutedGraphIdsOfTwoCompilationsOfSameFunction(self):
    """"""Test correct executed IDs of two FuncGraphs from the same Py function.""""""
    x_float32 = constant_op.constant(np.array(3.5, dtype=np.float32))
    x_float64 = constant_op.constant(np.array(4.5, dtype=np.float64))
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""NO_TENSOR"")
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  )
  @test_util.run_in_graph_and_eager_modes
  def testOpRegex(self, op_regex):
    x = constant_op.constant(2.0)
    y = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""FULL_TENSOR"","
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_in_graph_and_eager_modes
  def testOpRegex(self, op_regex):
    x = constant_op.constant(2.0)
    y = constant_op.constant(3.0)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""FULL_TENSOR"",
        op_regex=op_regex)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  )
  @test_util.run_in_graph_and_eager_modes
  def testFunctionExecutionWithControlFlow(self, tensor_debug_mode):
    x = constant_op.constant(0.5, dtype=dtypes.float32)
    times = constant_op.constant(4, dtype=dtypes.int32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_in_graph_and_eager_modes
  def testFunctionExecutionWithControlFlow(self, tensor_debug_mode):
    x = constant_op.constant(0.5, dtype=dtypes.float32)
    times = constant_op.constant(4, dtype=dtypes.int32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    @def_function.function
    def iterative_doubling(x, times):
      i = constant_op.constant(0, dtype=dtypes.int32)
      while i < times:
        x = x * 2.0
        i += 1"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  @test_util.run_in_graph_and_eager_modes
  def testNestedContextIsCapturedByGraphOpCreationHistory(self):
    x = constant_op.constant(2.0, dtype=dtypes.float32)
    times = constant_op.constant(4, dtype=dtypes.int32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""NO_TENSOR"")"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_in_graph_and_eager_modes
  def testNestedContextIsCapturedByGraphOpCreationHistory(self):
    x = constant_op.constant(2.0, dtype=dtypes.float32)
    times = constant_op.constant(4, dtype=dtypes.int32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=""NO_TENSOR"")
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    @def_function.function
    def iterative_doubling(x, times):
      i = constant_op.constant(0, dtype=dtypes.int32)
      while i < times:
        x = x * 2.0 - 1.0
        i += 1"
tensorflow.python.debug.lib.debug_utils.watch_graph_with_denylists,network_access,True,0.0,0.9998,0.0,0.0002,0.0,"    self.assertItemsEqual([""a1"", ""a1/Assign""], node_names)

  def testWatchGraph_nodeNameDenylist(self):
    debug_utils.watch_graph_with_denylists(
        self._run_options,
        self._graph,
        debug_urls=""file:///tmp/tfdbg_1"",
        node_name_regex_denylist=""(a1$|a1_init$|a1/.*|p1$)"")

    node_names = self._verify_watches(
        self._run_options.debug_options.debug_tensor_watch_opts, 0,"
tensorflow.python.debug.lib.debug_utils.watch_graph_with_denylists,network_access,True,0.0,0.9998,0.0,0.0003,0.0,"        sorted(node_names))

  def testWatchGraph_opTypeDenylist(self):
    debug_utils.watch_graph_with_denylists(
        self._run_options,
        self._graph,
        debug_urls=""file:///tmp/tfdbg_1"",
        op_type_regex_denylist=""(Variable|Identity|Assign|Const)"")

    node_names = self._verify_watches(
        self._run_options.debug_options.debug_tensor_watch_opts, 0,"
tensorflow.python.debug.lib.debug_utils.watch_graph_with_denylists,network_access,True,0.0,0.9998,0.0,0.0003,0.0,"    self.assertEqual(sorted([""p1"", ""s""]), sorted(node_names))

  def testWatchGraph_nodeNameAndOpTypeDenylists(self):
    debug_utils.watch_graph_with_denylists(
        self._run_options,
        self._graph,
        debug_urls=""file:///tmp/tfdbg_1"",
        node_name_regex_denylist=""p1$"",
        op_type_regex_denylist=""(Variable|Identity|Assign|Const)"")

    node_names = self._verify_watches(
        self._run_options.debug_options.debug_tensor_watch_opts, 0,"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      str1_init_val = np.array(b""abc"")
      str2_init_val = np.array(b""def"")

      str1_init = constant_op.constant(str1_init_val)
      str2_init = constant_op.constant(str2_init_val)

      str1_name = ""str1"""
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      str2_init_val = np.array(b""def"")

      str1_init = constant_op.constant(str1_init_val)
      str2_init = constant_op.constant(str2_init_val)

      str1_name = ""str1""
      str2_name = ""str2"""
tensorflow.python.debug.lib.debug_utils.watch_graph,network_access,True,0.0,0.9998,0.0,0.0009,0.0002,"      # presence of string-dtype Tensors in the graph.
      run_metadata = config_pb2.RunMetadata()
      run_options = config_pb2.RunOptions(output_partition_graphs=True)
      debug_utils.watch_graph(
          run_options,
          sess.graph,
          debug_ops=[""DebugNumericSummary""],
          debug_urls=self._debug_urls())
      with self.assertRaises(errors.FailedPreconditionError):
        sess.run(m, options=run_options, run_metadata=run_metadata)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"      (""FullTensor"", ""FULL_TENSOR""),
  )
  def testOnExecutionIsCalled(self, tensor_debug_mode):
    x = constant_op.constant([[1, 2], [3, 4]], dtype=dtypes.float32)
    y = constant_op.constant([[-1], [1]], dtype=dtypes.float32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0002,"      (""FullTensor"", ""FULL_TENSOR""),
  )
  def testOnGraphExecutionTraceIsCalled(self, tensor_debug_mode):
    xs = constant_op.constant([2., 6., 8., 1., 2.], dtype=dtypes.float32)
    writer = dumping_callback.enable_dump_debug_info(
        self.dump_root, tensor_debug_mode=tensor_debug_mode)
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testOnFeedOneFetch(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    run_key = common.get_run_key({""a"": a}, [b])
    loaded = json.loads(run_key)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testOnFeedOneFetch(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    run_key = common.get_run_key({""a"": a}, [b])
    loaded = json.loads(run_key)
    self.assertItemsEqual([""a:0""], loaded[0])"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testGetRunKeyFlat(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    run_key = common.get_run_key({""a"": a}, [a, b])
    loaded = json.loads(run_key)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testGetRunKeyFlat(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    run_key = common.get_run_key({""a"": a}, [a, b])
    loaded = json.loads(run_key)
    self.assertItemsEqual([""a:0""], loaded[0])"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testGetRunKeyNestedFetches(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    c = constant_op.constant(30.0, name=""c"")
    d = constant_op.constant(30.0, name=""d"")"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  @test_util.run_v1_only(""Relies on tensor name, which is unavailable in TF2"")
  def testGetRunKeyNestedFetches(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    c = constant_op.constant(30.0, name=""c"")
    d = constant_op.constant(30.0, name=""d"")
    run_key = common.get_run_key("
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"  def testGetRunKeyNestedFetches(self):
    a = constant_op.constant(10.0, name=""a"")
    b = constant_op.constant(20.0, name=""b"")
    c = constant_op.constant(30.0, name=""c"")
    d = constant_op.constant(30.0, name=""d"")
    run_key = common.get_run_key(
        {}, {""set1"": [a, b], ""set2"": {""c"": c, ""d"": d}})"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    self._a = variables.Variable(self._a_init, name=""a1"")
    self._b = variables.Variable(self._b_init, name=""b"")
    self._c = constant_op.constant(self._c_val, shape=[2, 1], name=""c"")

    # Matrix product of a and b.
    self._p = math_ops.matmul(self._a, self._b, name=""p1"")"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    self.v = variables.Variable(10.0, dtype=dtypes.float32, name=""v"")
    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")
"
tensorflow.python.ops.state_ops.assign_add,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"    self.v = variables.Variable(10.0, dtype=dtypes.float32, name=""v"")
    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")

    self.sess = session.Session()"
tensorflow.python.ops.state_ops.assign_add,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0,"    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")

    self.sess = session.Session()
    self.sess.run(self.v.initializer)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
    self.v = variable_v1.VariableV1(10.0, dtype=dtypes.float32, name=""v"")
    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")
"
tensorflow.python.ops.state_ops.assign_add,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"    self.v = variable_v1.VariableV1(10.0, dtype=dtypes.float32, name=""v"")
    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")

    self.ph = array_ops.placeholder(dtypes.float32, shape=(), name=""ph"")"
tensorflow.python.ops.state_ops.assign_add,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0,"    self.delta = constant_op.constant(1.0, dtype=dtypes.float32, name=""delta"")
    self.eta = constant_op.constant(-1.4, dtype=dtypes.float32, name=""eta"")
    self.inc_v = state_ops.assign_add(self.v, self.delta, name=""inc_v"")
    self.dec_v = state_ops.assign_add(self.v, self.eta, name=""dec_v"")

    self.ph = array_ops.placeholder(dtypes.float32, shape=(), name=""ph"")
    self.inc_w_ph = state_ops.assign_add(self.v, self.ph, name=""inc_w_ph"")"
tensorflow.python.framework.meta_graph.import_scoped_meta_graph,"network_access, pure_calculation",True,0.0003,0.9998,0.0,0.9816,0.0002,"    metagraph_def, _ = meta_graph.export_scoped_meta_graph(export_scope='outer')

    with ops.Graph().as_default() as g:
      meta_graph.import_scoped_meta_graph(metagraph_def, graph=g,
                                          import_scope='new_outer')
      # The summaries should exist, but with outer scope renamed.
      new_summ = g.get_tensor_by_name('new_outer/inner:0')
      new_summ_f = g.get_tensor_by_name('new_outer/family/inner:0')"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"    test_dir = self._CleanTestDir(""global_step"")
    sw = self._FileWriter(test_dir)
    with self.cached_session():
      i = constant_op.constant(1, dtype=dtypes.int32, shape=[])
      l = constant_op.constant(2, dtype=dtypes.int64, shape=[])
      # Test the summary can be passed serialized.
      summ = summary_pb2.Summary("
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,1.0,0.0001,"    sw = self._FileWriter(test_dir)
    with self.cached_session():
      i = constant_op.constant(1, dtype=dtypes.int32, shape=[])
      l = constant_op.constant(2, dtype=dtypes.int64, shape=[])
      # Test the summary can be passed serialized.
      summ = summary_pb2.Summary(
          value=[summary_pb2.Summary.Value("
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    steps = 200
    inputs = []
    outputs = []
    a = constant_op.constant(2.0, dtypes.float32)
    for i in range(steps):
      inputs.append(array_ops.placeholder(dtypes.float32, shape=[]))
      a = math_ops.multiply(a, inputs[i])"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    self.assertEqual(2.0, res[-1])

  def RunTestRunAndPartialRun(self, sess):
    a = constant_op.constant(2.0, dtypes.float32)
    b = a * 2
    c = b * 3
    r1 = self.evaluate([b, c])"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    run_metadata = config_pb2.RunMetadata()

    with self.session(use_gpu=False) as sess:
      const1 = constant_op.constant(1.0, name='const1')
      const2 = constant_op.constant(2.0, name='const2')
      result = math_ops.add(const1, const2) + const1 * const2
      sess.run(result, options=run_options, run_metadata=run_metadata)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    run_metadata = config_pb2.RunMetadata()

    with self.session(force_gpu=True) as sess:
      const1 = constant_op.constant(1.0, name='const1')
      const2 = constant_op.constant(2.0, name='const2')
      result = math_ops.add(const1, const2) + const1 * const2
      sess.run(result, options=run_options, run_metadata=run_metadata)"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"        config=config_pb2.ConfigProto(device_count={
            'CPU': 2, 'GPU': 0
        })) as sess:
      inp = constant_op.constant(10.0, name='W1')
      self.assertAllEqual(inp, 10.0)

      num_cpu_devices = 0"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9998,0.0001,"
  def testErrorsReported(self):
    with session.Session() as s:
      constant_op.constant(10.0, name='W1')
      with self.assertRaises(ValueError):
        s.run('foo:0')
"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"
  def testFetchNone(self):
    with session.Session() as s:
      a = constant_op.constant(1.0)
      with self.assertRaises(TypeError):
        s.run(None)
      with self.assertRaises(TypeError):"
tensorflow.python.framework.constant_op.constant,"network_access, pure_calculation",True,0.0,0.9998,0.0,0.9999,0.0001,"    val2 = np.array([[1, 2], [4, 3]])
    val3 = np.array([10, 20, 30])

    t1 = constant_op.constant(val1)
    t2 = constant_op.constant(val2)

    sample = SampleAttr(t1, t2)"
