api_path,predicted_labels,is_flagged,p_file_access,p_network_access,p_process_mgmt,p_pure_calculation,p_code_execution,text
tensorflow.python.autograph.pyct.inspect_utils.getfutureimports,code_execution,True,0.0,0.0,0.0,0.007,0.9999,"  def test_resolve_entity_decorated_function(self):
    test_fn = basic_definitions.decorated_function
    node, source = parser.parse_entity(test_fn,
                                       inspect_utils.getfutureimports(test_fn))
    origin_info.resolve_entity(node, source, test_fn)

    # The line numbers below should match those in basic_definitions.py"
tensorflow.python.autograph.pyct.origin_info.resolve_entity,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.897,0.9999,"    test_fn = basic_definitions.decorated_function
    node, source = parser.parse_entity(test_fn,
                                       inspect_utils.getfutureimports(test_fn))
    origin_info.resolve_entity(node, source, test_fn)

    # The line numbers below should match those in basic_definitions.py
    fn_start = inspect.getsourcelines(test_fn)[1]"
tensorflow.python.autograph.pyct.qual_names.QN,code_execution,True,0.0,0.0,0.0,0.0025,0.9999,"    a = QN('a')
    b = QN('b')
    a_dot_b = QN(a, attr='b')
    a_sub_b = QN(a, subscript=b)
    self.assertEqual(qual_names.from_str('a.b'), a_dot_b)
    self.assertEqual(qual_names.from_str('a'), a)
    self.assertEqual(qual_names.from_str('a[b]'), a_sub_b)"
tensorflow.python.autograph.pyct.qual_names.from_str,code_execution,True,0.0,0.0,0.0,0.0033,0.9999,"    b = QN('b')
    a_dot_b = QN(a, attr='b')
    a_sub_b = QN(a, subscript=b)
    self.assertEqual(qual_names.from_str('a.b'), a_dot_b)
    self.assertEqual(qual_names.from_str('a'), a)
    self.assertEqual(qual_names.from_str('a[b]'), a_sub_b)
"
tensorflow.python.autograph.pyct.qual_names.from_str,code_execution,True,0.0,0.0,0.0,0.0024,0.9999,"    a_dot_b = QN(a, attr='b')
    a_sub_b = QN(a, subscript=b)
    self.assertEqual(qual_names.from_str('a.b'), a_dot_b)
    self.assertEqual(qual_names.from_str('a'), a)
    self.assertEqual(qual_names.from_str('a[b]'), a_sub_b)

  def test_basic(self):"
tensorflow.python.autograph.pyct.qual_names.from_str,code_execution,True,0.0,0.0,0.0,0.0033,0.9999,"    a_sub_b = QN(a, subscript=b)
    self.assertEqual(qual_names.from_str('a.b'), a_dot_b)
    self.assertEqual(qual_names.from_str('a'), a)
    self.assertEqual(qual_names.from_str('a[b]'), a_sub_b)

  def test_basic(self):
    a = QN('a')"
tensorflow.python.autograph.pyct.parser.parse,"file_access, code_execution",True,0.9967,0.0001,0.0001,0.008,0.9999,"      a.b[c[d]].e.f
      a.b[c[d.e.f].g].h
    """"""
    nodes = parser.parse(textwrap.dedent(samples), single_node=False)
    nodes = tuple(resolve(node).value for node in nodes)

    self.assertQNStringIs(nodes[0], 'x[i]')"
tensorflow.python.autograph.pyct.ast_util.rename_symbols,code_execution,True,0.0,0.0,0.0,0.0036,0.9999,"    node = parser.parse('b.c = b.c.d')
    node = qual_names.resolve(node)

    node = ast_util.rename_symbols(
        node, {qual_names.from_str('b.c'): qual_names.QN('renamed_b_c')})

    source = parser.unparse(node, include_encoding_marker=False)
    self.assertEqual(source.strip(), 'renamed_b_c = renamed_b_c.d')"
tensorflow.python.autograph.pyct.ast_util.rename_symbols,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"
  def test_rename_symbols_function(self):
    node = parser.parse('def f():\n  pass')
    node = ast_util.rename_symbols(node,
                                   {qual_names.QN('f'): qual_names.QN('f1')})

    source = parser.unparse(node, include_encoding_marker=False)
    self.assertEqual(source.strip(), 'def f1():\n    pass')"
tensorflow.python.autograph.pyct.qual_names.QN,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"  def test_rename_symbols_function(self):
    node = parser.parse('def f():\n  pass')
    node = ast_util.rename_symbols(node,
                                   {qual_names.QN('f'): qual_names.QN('f1')})

    source = parser.unparse(node, include_encoding_marker=False)
    self.assertEqual(source.strip(), 'def f1():\n    pass')"
tensorflow.python.autograph.pyct.anno.setanno,code_execution,True,0.0,0.0,0.0,0.0052,0.9999,"        return a + 1
    """"""))
    anno.setanno(node, 'foo', 'bar')
    anno.setanno(node, 'baz', 1)
    new_node = ast_util.copy_clean(node, preserve_annos={'foo'})
    self.assertEqual(anno.getanno(new_node, 'foo'), 'bar')
    self.assertFalse(anno.hasanno(new_node, 'baz'))"
tensorflow.python.autograph.pyct.anno.hasanno,code_execution,True,0.0,0.0,0.0,0.0009,0.9999,"    anno.setanno(node, 'baz', 1)
    new_node = ast_util.copy_clean(node, preserve_annos={'foo'})
    self.assertEqual(anno.getanno(new_node, 'foo'), 'bar')
    self.assertFalse(anno.hasanno(new_node, 'baz'))

  def test_keywords_to_dict(self):
    keywords = parser.parse_expression('f(a=b, c=1, d=\'e\')').keywords"
tensorflow.python.autograph.pyct.parser.parse_expression,code_execution,True,0.0,0.0,0.0,0.0009,0.9999,"    self.assertFalse(anno.hasanno(new_node, 'baz'))

  def test_keywords_to_dict(self):
    keywords = parser.parse_expression('f(a=b, c=1, d=\'e\')').keywords
    d = ast_util.keywords_to_dict(keywords)
    # Make sure we generate a usable dict node by attaching it to a variable and
    # compiling everything."
tensorflow.python.autograph.pyct.ast_util.apply_to_single_assignments,"pure_calculation, code_execution",True,0.0,0.0002,0.0001,0.9959,0.9999,"
  def test_apply_to_single_assignments_dynamic_unpack(self):
    node = parser.parse('a, b, c = d')
    ast_util.apply_to_single_assignments(node.targets, node.value,
                                         self._mock_apply_fn)
    self.assertDictEqual(self._invocation_counts, {
        ('a', 'd[0]'): 1,
        ('b', 'd[1]'): 1,"
tensorflow.python.autograph.pyct.ast_util.apply_to_single_assignments,"pure_calculation, code_execution",True,0.0,0.0002,0.0001,0.9963,0.9999,"
  def test_apply_to_single_assignments_static_unpack(self):
    node = parser.parse('a, b, c = d, e, f')
    ast_util.apply_to_single_assignments(node.targets, node.value,
                                         self._mock_apply_fn)
    self.assertDictEqual(self._invocation_counts, {
        ('a', 'd'): 1,
        ('b', 'e'): 1,"
tensorflow.python.autograph.pyct.ast_util.parallel_walk,"file_access, code_execution",True,0.9977,0.0002,0.0,0.0006,0.9999,"        global g
    """"""
    node = parser.parse(textwrap.dedent(src))
    for child_a, child_b in ast_util.parallel_walk(node, node):
      self.assertEqual(child_a, child_b)

  def test_parallel_walk_inconsistent_trees(self):"
tensorflow.python.autograph.pyct.ast_util.parallel_walk,"file_access, code_execution",True,0.9989,0.0001,0.0,0.0005,0.9999,"        return a + 2
    """"""))
    with self.assertRaises(ValueError):
      for _ in ast_util.parallel_walk(node_1, node_2):
        pass
    # There is not particular reason to reject trees that differ only in the
    # value of a constant."
tensorflow.python.autograph.pyct.loader.load_ast,code_execution,True,0.0,0.0,0.0,0.0004,0.9999,"    """"""

    node = templates.replace(template, foo='b')[0]
    result, _, _ = loader.load_ast(node)
    mod = types.ModuleType('test')
    mod.b = 3
    self.assertEqual(3, result.test_fn(mod))"
tensorflow.python.autograph.pyct.templates.replace_as_expression,"process_mgmt, code_execution",True,0.0,0.0006,0.9995,0.0006,0.9999,"      foo(a)
    """"""

    node = templates.replace_as_expression(template, foo='bar', a='baz')
    self.assertIsInstance(node, gast.Call)
    self.assertEqual(node.func.id, 'bar')
    self.assertEqual(node.args[0].id, 'baz')"
tensorflow.python.autograph.pyct.transformer.Context,code_execution,True,0.0,0.0,0.0,0.0005,0.9999,"        source_file=None,
        future_features=(),
        namespace=None)
    return transformer.Context(entity_info, None, None)

  def assertSameAnno(self, first, second, key):
    self.assertIs(anno.getanno(first, key), anno.getanno(second, key))"
tensorflow.python.autograph.pyct.anno.setanno,code_execution,True,0.0,0.0,0.0,0.0011,0.9999,"
      def visit(self, node):
        anno.setanno(node, 'loop_state', self.state[LoopState].value)
        anno.setanno(node, 'cond_state', self.state[CondState].value)
        return super(TestTransformer, self).visit(node)

      def visit_While(self, node):"
tensorflow.python.autograph.pyct.origin_info.resolve,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.9921,0.9999,"      return x

    node, source = parser.parse_entity(test_fn, future_features=())
    origin_info.resolve(node, source, 'test_file', 100, 0)
    node = tr.visit(node)

    created_pass_node = node.body[1]"
tensorflow.python.autograph.pyct.parser.unparse,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.9998,0.9999,"        self.emit('if ')
        # This is just for simplifity. A real generator will walk the tree and
        # emit proper code.
        self.emit(parser.unparse(node.test, include_encoding_marker=False))
        self.emit(' {\n')
        self.visit_block(node.body)
        self.emit('} else {\n')"
tensorflow.python.autograph.pyct.cache.UnboundInstanceCache,code_execution,True,0.0,0.0001,0.0,0.0007,0.9999,"      def method(self):
        pass

    c = cache.UnboundInstanceCache()

    o1 = TestClass()
    dummy = object()"
tensorflow.python.autograph.pyct.qual_names.resolve,code_execution,True,0.0,0.0,0.0,0.0679,0.9999,"        source_file=None,
        future_features=(),
        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)"
tensorflow.python.autograph.pyct.naming.Namer,code_execution,True,0.0,0.0,0.0,0.0036,0.9999,"        future_features=(),
        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)"
tensorflow.python.autograph.pyct.transformer.Context,code_execution,True,0.0,0.0,0.0,0.025,0.9999,"        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_fndefs.resolve(node, ctx, graphs)"
tensorflow.python.autograph.pyct.static_analysis.liveness.resolve,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.9955,0.9999,"    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_fndefs.resolve(node, ctx, graphs)
    node = liveness.resolve(node, ctx, graphs)
    return node

  def assertHasLiveOut(self, node, expected):"
tensorflow.python.autograph.pyct.transformer.Context,code_execution,True,0.0,0.0,0.0,0.0927,0.9999,"        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_definitions.resolve(node, ctx, graphs,"
tensorflow.python.autograph.pyct.static_analysis.reaching_definitions.resolve,code_execution,True,0.0,0.0,0.0,0.0705,0.9999,"    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_definitions.resolve(node, ctx, graphs,
                                        reaching_definitions.Definition)
    return node

  def assertHasDefs(self, node, num):"
tensorflow.python.autograph.pyct.static_analysis.reaching_definitions.resolve,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.916,0.9999,"    node = qual_names.resolve(node)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_definitions.resolve(node, ctx, graphs)
    node = reaching_fndefs.resolve(node, ctx, graphs)
    node = type_inference.resolve(node, ctx, graphs, self.resolver)
    return node"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0005,0.9999,"    fn_body = node.body

    self.assertEqual(
        anno.getanno(fn_body[0].value.func, anno.Static.VALUE), tc.a)
    self.assertTypes(fn_body[0].value.func, str)
    self.assertTypes(fn_body[0].value, int)
    self.assertTypes(fn_body[0], int)"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0003,0.9999,"
    self.assertTypes(fn_body[0].value.value, TestClass)
    self.assertTypes(fn_body[0].value, int)
    self.assertIs(anno.getanno(fn_body[0].value.value, anno.Static.VALUE), tc)
    self.assertEqual(anno.getanno(fn_body[0].value, anno.Static.VALUE), tc.a)

  def test_static_attribute_of_typed_value(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0003,0.9999,"    self.assertTypes(fn_body[0].value.value, TestClass)
    self.assertTypes(fn_body[0].value, int)
    self.assertIs(anno.getanno(fn_body[0].value.value, anno.Static.VALUE), tc)
    self.assertEqual(anno.getanno(fn_body[0].value, anno.Static.VALUE), tc.a)

  def test_static_attribute_of_typed_value(self):
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0001,0.0,0.0004,0.9999,"    self.assertTypes(fn_body[0].value, property)
    self.assertFalse(anno.hasanno(fn_body[0].value.value, anno.Static.VALUE))
    self.assertEqual(
        anno.getanno(fn_body[0].value, anno.Static.VALUE), TestClass.a)

  def test_dynamic_attribute_of_typed_value(self):
"
tensorflow.python.autograph.pyct.transformer.Context,code_execution,True,0.0,0.0,0.0,0.0282,0.9999,"        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_definitions.resolve(node, ctx, graphs)"
tensorflow.python.autograph.pyct.static_analysis.reaching_definitions.resolve,code_execution,True,0.0,0.0,0.0,0.2384,0.9999,"    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    graphs = cfg.build(node)
    node = reaching_definitions.resolve(node, ctx, graphs)
    node = reaching_fndefs.resolve(node, ctx, graphs)
    return node
"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0001,0.0005,0.9999,"    self.assertIn(qn, scope.modified)

  def test_copy_from(self):
    scope = activity.Scope(None)
    scope.modified.add(QN('foo'))
    other = activity.Scope(None)
    other.copy_from(scope)"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0,0.0021,0.9999,"  def test_copy_from(self):
    scope = activity.Scope(None)
    scope.modified.add(QN('foo'))
    other = activity.Scope(None)
    other.copy_from(scope)

    self.assertWriteOnly(QN('foo'), other)"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0,0.0005,0.9999,"
  def test_merge_from(self):
    scope = activity.Scope(None)
    other = activity.Scope(None)

    for col in (scope.modified, scope.read, scope.bound, scope.deleted):
      col.add(QN('foo'))"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0001,0.0008,0.9999,"    self.assertIn(QN('bar'), scope.deleted)

  def test_copy_of(self):
    scope = activity.Scope(None)
    scope.read.add(QN('foo'))
    other = activity.Scope.copy_of(scope)
"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0001,0.0007,0.9999,"    self.assertReadOnly(QN('bar'), other)

  def test_referenced(self):
    scope = activity.Scope(None)
    scope.read.add(QN('a'))

    child = activity.Scope(scope)"
tensorflow.python.autograph.pyct.static_analysis.activity.Scope,code_execution,True,0.0,0.0,0.0001,0.0014,0.9999,"    child = activity.Scope(scope)
    child.read.add(QN('b'))

    child2 = activity.Scope(child, isolated=False)
    child2.read.add(QN('c'))

    child2.finalize()"
tensorflow.python.autograph.pyct.naming.Namer,code_execution,True,0.0,0.0,0.0,0.0049,0.9999,"        future_features=(),
        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    return node, entity_info"
tensorflow.python.autograph.pyct.transformer.Context,code_execution,True,0.0,0.0,0.0,0.0055,0.9999,"        namespace={})
    node = qual_names.resolve(node)
    namer = naming.Namer({})
    ctx = transformer.Context(entity_info, namer, None)
    node = activity.resolve(node, ctx)
    return node, entity_info
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0001,0.0,0.0006,0.9999,"      import a, b.x, y as c, z.u as d  # pylint:disable=g-multiple-import,g-import-not-at-top,unused-variable

    node, _ = self._parse_and_analyze(test_fn)
    scope = anno.getanno(node.body[0], anno.Static.SCOPE)
    self.assertScopeIs(scope, (), ('a', 'b', 'c', 'd'))

  def test_import_from(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0005,0.9999,"    print_node = node.body[2]
    if isinstance(print_node, gast.Print):
      # Python 2
      print_args_scope = anno.getanno(print_node, NodeAnno.ARGS_SCOPE)
    else:
      # Python 3
      assert isinstance(print_node, gast.Expr)"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0004,0.9999,"    scope = anno.getanno(fn_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('x', 'y'), ('y',))

    scope = anno.getanno(fn_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('x', 'y'), ('y',))
    self.assertSymbolSetsAre(('x', 'y'), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    scope = anno.getanno(lam_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'x'), ())

    scope = anno.getanno(lam_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'x'), ())
    self.assertSymbolSetsAre(('x',), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    scope = anno.getanno(lam_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())

    scope = anno.getanno(lam_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre((), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre((), scope.bound, 'BOUND')

    scope = anno.getanno(lam_def_node.args, anno.Static.SCOPE)
    self.assertSymbolSetsAre((), scope.params.keys(), 'lambda params')

  def test_lambda_params_args(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    scope = anno.getanno(lam_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())

    scope = anno.getanno(lam_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre(('a',), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre(('a',), scope.bound, 'BOUND')

    scope = anno.getanno(lam_def_node.args, anno.Static.SCOPE)
    self.assertSymbolSetsAre(('a',), scope.params.keys(), 'lambda params')

  def test_lambda_params_arg_defaults(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    scope = anno.getanno(lam_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())

    scope = anno.getanno(lam_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre(('b',), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    self.assertScopeIs(scope, ('a', 'b'), ())
    self.assertSymbolSetsAre(('b',), scope.bound, 'BOUND')

    scope = anno.getanno(lam_def_node.args, anno.Static.SCOPE)
    self.assertSymbolSetsAre(('b',), scope.params.keys(), 'lambda params')

  def test_lambda_complex(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    scope = anno.getanno(lam_def_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b', 'c'), ())

    scope = anno.getanno(lam_def_node, NodeAnno.ARGS_AND_BODY_SCOPE)
    self.assertScopeIs(scope, ('a', 'b', 'c'), ())
    self.assertSymbolSetsAre(('a', 'b', 'c'), scope.bound, 'BOUND')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0007,0.9999,"    self.assertScopeIs(scope, ('a', 'b', 'c'), ())
    self.assertSymbolSetsAre(('a', 'b', 'c'), scope.bound, 'BOUND')

    scope = anno.getanno(lam_def_node.args, anno.Static.SCOPE)
    self.assertSymbolSetsAre(
        ('a', 'b', 'c'), scope.params.keys(), 'lambda params')
"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0006,0.9999,"    self.assertScopeIs(scope, ('a', 'b', 'c'), ())
    self.assertSymbolSetsAre(('b',), scope.bound, 'BOUND')

    scope = anno.getanno(inner_lam_def.args, anno.Static.SCOPE)
    self.assertSymbolSetsAre(('b',), scope.params.keys(), 'lambda params')

  def test_comprehension_targets_are_isolated(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0003,0.9999,"    self.assertScopeIs(body_scope, ('global_a', 'global_b', 'c'), ('global_a',))
    self.assertSetEqual(body_scope.globals, set(
        (QN('global_a'), QN('global_b'))))
    global_a_scope = anno.getanno(fn_node.body[0], anno.Static.SCOPE)
    self.assertScopeIs(global_a_scope, ('global_a',), ())

  def test_nonlocal_symbol(self):"
tensorflow.python.autograph.pyct.anno.getanno,code_execution,True,0.0,0.0,0.0,0.0003,0.9999,"    body_scope = anno.getanno(fn_node, NodeAnno.BODY_SCOPE)
    self.assertScopeIs(
        body_scope, ('nonlocal_a', 'nonlocal_b', 'c'), ('nonlocal_a',))
    nonlocal_a_scope = anno.getanno(fn_node.body[0], anno.Static.SCOPE)
    self.assertScopeIs(nonlocal_a_scope, ('nonlocal_a',), ())

  def test_annotated_assign(self):"
tensorflow.python.autograph.pyct.common_transformers.anf.transform,"pure_calculation, code_execution",True,0.0,0.0,0.0,0.986,0.9999,"    orig_source = parser.unparse(node, indentation='  ')
    orig_str = textwrap.dedent(orig_source).strip()
    config = [(anf.ANY, anf.LEAVE)]  # Configuration to transform nothing
    node = anf.transform(node, self._simple_context(), config=config)
    new_source = parser.unparse(node, indentation='  ')
    new_str = textwrap.dedent(new_source).strip()
    self.assertEqual(orig_str, new_str)"
tensorflow.python.autograph.pyct.common_transformers.anf.ASTEdgePattern,code_execution,True,0.0,0.0,0.0,0.0001,0.9999,"    except AttributeError:
      # gast 0.3+
      literals = (gast.Constant, gast.Name)
    config = [(anf.ASTEdgePattern(gast.Call, anf.ANY, literals), anf.REPLACE)]

    def test_function(x, frob):
      return frob(x, x+1, 2)"
tensorflow.python.autograph.pyct.common_transformers.anf.ASTEdgePattern,code_execution,True,0.0,0.0,0.0,0.0001,0.9999,"      func_name = parent.func.id
      return str(func_name) in allowlist

    config = [(anf.ASTEdgePattern(gast.Call, anf.ANY, anf.ANY), transform)]

    def test_function(x, foo, bar):
      y = foo(x, x+1, 2)"
tensorflow.python.autograph.pyct.common_transformers.anf.ASTEdgePattern,code_execution,True,0.0,0.0,0.0,0.0001,0.9999,"    # by a configuration.  This is non-trivial, because in Python 2 those are
    # represented as `Name`, which is the same node type as variable references.
    specials = (gast.Name, gast.Constant)
    config = [(anf.ASTEdgePattern(gast.Call, anf.ANY, specials), anf.REPLACE)]

    def test_function(f):
      return f(True, False, None)"
tensorflow.python.autograph.utils.tensor_list.dynamic_list_append,code_execution,True,0.0,0.0,0.0,0.0012,0.9999,"
  def test_dynamic_list_append(self):
    l = []
    l = tl.dynamic_list_append(l, 1)
    self.assertListEqual(l, [1])

    l = list_ops.empty_tensor_list(self._shape(()), dtypes.int32)"
tensorflow.python.autograph.utils.tensor_list.dynamic_list_append,code_execution,True,0.0,0.0,0.0,0.001,0.9999,"    self.assertAllEqual(s, [1])

    l = tl.TensorList(self._shape(()), dtypes.int32)
    l = tl.dynamic_list_append(l, 1)
    self.assertAllEqual(l[0], 1)

  def test_list_append_python(self):"
tensorflow.python.autograph.utils.tensor_list.TensorList,code_execution,True,0.0,0.0004,0.0,0.0055,0.9999,"    with context.eager_mode():
      a = constant(3.0)
      b = constant(2.0)
      l = tl.TensorList(a.shape, a.dtype)
      l.append(a)
      self.assertEqual(l[0].numpy(), a.numpy())
      l[0] = ops.convert_to_tensor(b)"
tensorflow.python.autograph.utils.tensor_list.TensorList,code_execution,True,0.0,0.0006,0.0,0.0067,0.9999,"  def test_list_index_tf(self):
    a = constant(3.0)
    b = constant(2.0)
    l = tl.TensorList(a.shape, a.dtype)
    l.append(a)
    l0 = l[0]
    l[0] = b"
tensorflow.python.autograph.utils.context_managers.control_dependency_on_returns,code_execution,True,0.0,0.0,0.0,0.0004,0.9999,"
  def test_control_dependency_on_returns(self):
    # Just dry run them.
    with context_managers.control_dependency_on_returns(None):
      pass
    with context_managers.control_dependency_on_returns(
        constant_op.constant(1)):"
tensorflow.python.autograph.utils.tensors.is_tensor_array,code_execution,True,0.0,0.0001,0.0,0.0005,0.9999,"    return [constant_op.constant(1), constant_op.constant(2)]

  def test_is_tensor_array(self):
    self.assertTrue(tensors.is_tensor_array(self._simple_tensor_array()))
    self.assertFalse(tensors.is_tensor_array(self._simple_tensor_list()))
    self.assertFalse(tensors.is_tensor_array(constant_op.constant(1)))
    self.assertFalse(tensors.is_tensor_array(self._simple_list_of_tensors()))"
tensorflow.python.autograph.utils.tensors.is_tensor_array,code_execution,True,0.0,0.0,0.0,0.0005,0.9999,"    self.assertFalse(tensors.is_tensor_array(self._simple_tensor_list()))
    self.assertFalse(tensors.is_tensor_array(constant_op.constant(1)))
    self.assertFalse(tensors.is_tensor_array(self._simple_list_of_tensors()))
    self.assertFalse(tensors.is_tensor_array(None))

  def test_is_tensor_list(self):
    self.assertFalse(tensors.is_tensor_list(self._simple_tensor_array()))"
tensorflow.python.data.ops.dataset_ops.Dataset.range,code_execution,True,0.0,0.0001,0.0,0.0016,0.9999,"    with self.assertRaisesRegex(
        NotImplementedError,
        r""construct a new TensorArray inside the function""):
      dataset_ops.Dataset.range(6).scan(initial_state=start, scan_func=scan_fn)

  @combinations.generate(test_base.default_test_combinations())
  def testChangingStateShape(self):"
tensorflow.python.ops.cond.cond,code_execution,True,0.0,0.0001,0.0,0.0006,0.9999,"    def f():
      dataset = dataset_ops.Dataset.range(8)
      c = constant_op.constant(2)
      a = cond.cond(
          math_ops.equal(c, 2),
          lambda: dataset.map(lambda x: x + 1),
          lambda: dataset.map(lambda x: x + 2),
      )
      return next(iter(a))

    self.assertEqual(f().numpy(), 1)"
tensorflow.python.framework.combinations.NamedObject,code_execution,True,0.0001,0.0005,0.0,0.0018,0.9999,"  legacy_filter_combinations = combinations.combine(
      tf_api_version=1,
      mode=[""eager"", ""graph""],
      apply_filter=combinations.NamedObject(""legacy_filter_fn"",
                                            legacy_filter_fn))

  return filter_combinations + legacy_filter_combinations
"
tensorflow.python.framework.tensor_spec.TensorSpec,"file_access, pure_calculation, code_execution",True,0.9996,0.0,0.0,0.9603,0.9999,"
    ds = dataset_ops.Dataset.from_generator(
        gen,
        output_signature=tensor_spec.TensorSpec(shape=(), dtype=dtypes.int64))
    self.assertDatasetProduces(ds, list(range(10)))

  @combinations.generate(test_base.eager_only_combinations())"
tensorflow.python.data.ops.dataset_ops.Dataset.from_generator,"file_access, pure_calculation, code_execution",True,0.9999,0.0,0.0,0.9995,0.9999,"    def gen():
      yield from data

    ds = dataset_ops.Dataset.from_generator(
        gen,
        output_signature=(tensor_spec.TensorSpec(shape=(), dtype=dtypes.int64),
                          tensor_spec.TensorSpec(shape=(), dtype=dtypes.int64)))
    self.assertDatasetProduces(ds, data)

  @combinations.generate(test_base.eager_only_combinations())"
